Full Export Completed,Partial Result Timestamp,Filters,Media Type,Users,Remote,Date,End Date,Duration,Direction,ANI,DNIS,Queue,Wrap-up,Flow,Conversation ID
YES,,Queue: C_FAKE_CHAT,call,Dr. Igor Pires,Srta. Maria Cecília Moura,04/06/25 09:24 PM,05/22/25 03:40 PM,1777003,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,3f59dfa0-fcc5-44be-bd4a-5466f3acca68
YES,,Queue: C_FAKE_EMAIL,message,Milena Silva; Gustavo Henrique da Cruz,Juliana da Conceição,02/06/25 02:36 PM,07/01/25 07:14 PM,251857,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,7b62e628-b34d-4ab6-86da-d79be7c9b4b3
YES,,Queue: C_FAKE_CHAT,call,Sr. Bernardo Melo,Pereira,06/16/25 02:59 AM,08/01/25 08:13 PM,728292,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,3540a26d-de77-4d4f-9ad1-0cac7c20ecf5
YES,,Queue: C_FAKE_WHATSAPP,email,Yago da Paz; Davi Lucas Silva,da Rocha,03/03/25 04:50 AM,06/29/25 10:23 AM,829541,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,625e1ea8-c102-4a6e-ba9f-143b2dc3d6a2
YES,,Queue: C_FAKE_CHAT,message,Maria Sophia das Neves; Ian Campos,Caldeira,03/05/25 10:14 PM,05/05/25 06:00 AM,184269,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,5ee0bc37-8492-47cb-9ff2-180720333e81
YES,,Queue: C_FAKE_EMAIL,email,Kevin Cavalcanti,Almeida Viana - ME,03/15/25 11:03 PM,01/03/25 11:20 PM,1478287,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,ec81f021-9076-47b4-aa85-5d668900f547
YES,,Queue: C_FAKE_WHATSAPP,call,Ana Alves,das Neves,08/04/25 06:17 PM,03/06/25 07:46 PM,365121,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,79a130ba-cb19-44d0-bbd9-0579f33bc9d7
YES,,Queue: C_FAKE_EMAIL,message,Laís Correia,Santos Ltda.,02/24/25 10:50 AM,05/04/25 09:39 PM,770392,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,7b1137b3-bb84-417e-b17b-b80020d6697c
YES,,Queue: C_FAKE_CHAT,call,Lívia Nogueira; Alexandre Caldeira,Leonardo Cardoso,02/26/25 08:47 PM,01/29/25 10:07 AM,573937,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,b7614545-243d-4405-93c8-a4d60c4d0073
YES,,Queue: C_FAKE_EMAIL,call,Danilo da Mota; Renan Gonçalves,Clara Barros,05/16/25 11:02 AM,07/07/25 05:52 PM,672551,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,a986ee52-b115-47e2-9257-b49cd948bf57
YES,,Queue: C_FAKE_CHAT,email,Lorena Castro; Valentina Pereira,Ribeiro S/A,05/27/25 02:25 AM,05/22/25 03:51 PM,865064,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,5990e243-6f3b-4e35-9c23-513db5b3ecb5
YES,,Queue: C_FAKE_CHAT,call,Juliana Ramos; Evelyn Barbosa,Souza,04/02/25 01:57 AM,03/17/25 03:24 PM,1476335,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,041dac52-4419-42d6-876b-25ad499e52b5
YES,,Queue: C_FAKE_WHATSAPP,email,Paulo Moreira,da Cruz Gomes S.A.,05/28/25 12:34 PM,05/22/25 01:39 PM,1383765,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,9fc7d5e4-757a-4380-87c3-cb29323f2ffd
YES,,Queue: C_FAKE_CHAT,email,Ryan da Mata,Bryan Cardoso,04/11/25 08:12 AM,04/05/25 05:06 PM,512655,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,0366a89e-b413-4c64-9faf-30fdfbec4b87
YES,,Queue: C_FAKE_CHAT,message,Alexia Moreira; Sra. Luana Farias,Barros,02/14/25 06:43 AM,05/10/25 10:27 PM,1143774,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,9634d83f-a3fa-49c2-89e1-16b97e2ae0da
YES,,Queue: C_FAKE_EMAIL,message,Bruno Melo; Vinicius Castro,Campos - ME,02/28/25 07:04 PM,06/12/25 05:54 PM,772784,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,085ecfbc-8100-4c08-87dd-ebf30248256f
YES,,Queue: C_FAKE_CHAT,email,João Monteiro,Ferreira Rezende Ltda.,08/21/25 04:35 AM,06/26/25 11:33 PM,1562983,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,da98948d-eb23-4938-8e6a-0b5edd0f73e8
YES,,Queue: C_FAKE_WHATSAPP,call,Enzo Gabriel Lopes,Luiz Fernando Santos,03/22/25 09:31 AM,05/20/25 02:15 AM,1388900,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,99a1a943-16d9-4a91-a4f9-6c657df37d45
YES,,Queue: C_FAKE_CHAT,email,Calebe Gomes; Juliana Ribeiro,Ana Laura Fernandes,05/30/25 06:54 AM,04/05/25 03:56 AM,206435,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,815f1816-b5fc-4489-a570-6947f865871a
YES,,Queue: C_FAKE_CHAT,call,Maysa Nogueira,Renan Duarte,03/02/25 11:50 AM,01/09/25 09:52 PM,1148644,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,f141dd13-1774-4bc2-b529-c231e0689f19
YES,,Queue: C_FAKE_EMAIL,message,Olivia Cunha,Júlia Pereira,05/22/25 04:48 PM,02/26/25 07:10 PM,1896388,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,4f74edc2-2459-42f9-84b8-fcb2c75795ba
YES,,Queue: C_FAKE_CHAT,email,Maria Alice Melo,Nicolas da Cunha,07/13/25 10:15 AM,02/19/25 10:02 PM,1172231,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,cf937908-0a15-479a-80ab-4b074a43e10c
YES,,Queue: C_FAKE_WHATSAPP,message,Ryan da Conceição; Marcelo Novaes,Carvalho Ltda.,05/27/25 09:48 AM,01/07/25 06:48 PM,299741,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,062a9d31-96d7-4a01-9605-2cda51d33ded
YES,,Queue: C_FAKE_WHATSAPP,message,Stella Mendes,Emanuel da Conceição,07/12/25 10:27 AM,02/14/25 11:36 AM,309409,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,33f272b2-a6d5-4800-b450-d66c6690a17c
YES,,Queue: C_FAKE_WHATSAPP,call,Srta. Melissa da Paz; Ian Peixoto,Clara Nascimento,08/21/25 08:18 AM,03/19/25 11:20 PM,1989785,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,e83608fe-16e3-44c4-834b-0549cfd3aab2
YES,,Queue: C_FAKE_CHAT,message,Benício Azevedo; Ana Beatriz Souza,Maria Sophia Duarte,01/26/25 02:51 PM,08/03/25 06:44 PM,1405967,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,ba246f05-1d2c-4ae2-8562-f3ab71808487
YES,,Queue: C_FAKE_WHATSAPP,message,Henrique Teixeira; Davi Souza,Melo Freitas S/A,05/11/25 03:23 AM,07/31/25 04:09 AM,548250,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,c18918c6-99a2-4e9a-b17d-c180e17adfd9
YES,,Queue: C_FAKE_CHAT,call,Pedro Henrique Barros,Sarah Dias,01/20/25 04:09 AM,04/12/25 10:47 PM,368821,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,71880139-a223-42ec-b87a-e2d2b4ce93c1
YES,,Queue: C_FAKE_WHATSAPP,call,Lara Carvalho,Peixoto Novaes S.A.,07/27/25 07:16 AM,09/07/25 02:22 PM,407678,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,cf8eeaf3-c9f3-4c9d-8308-450e0654df2a
YES,,Queue: C_FAKE_WHATSAPP,message,Daniel Cunha; Maysa Pereira,Monteiro - EI,04/28/25 05:05 PM,06/28/25 04:55 AM,1632651,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,41a5b2f0-fb3c-4d94-b289-4d6fe4e5ab2a
YES,,Queue: C_FAKE_CHAT,email,Agatha Monteiro; Srta. Ana Julia Carvalho,João Felipe Vieira,03/24/25 08:49 AM,04/05/25 10:58 PM,776560,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,6ec22d01-9ce5-4da9-9cad-357e022456cb
YES,,Queue: C_FAKE_CHAT,message,Catarina Porto; Lívia Gonçalves,Castro Costa e Filhos,04/30/25 06:43 PM,02/24/25 08:14 AM,1070259,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,3b97810d-9b3d-4cfa-ac14-b13eaad1f179
YES,,Queue: C_FAKE_WHATSAPP,message,Júlia Moraes,Cavalcanti - ME,07/08/25 04:11 PM,06/15/25 09:14 PM,1499176,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,1929c52f-dde4-45a0-b0a9-065c7a9b9038
YES,,Queue: C_FAKE_EMAIL,email,Luna Rocha; Ana Souza,Clara Oliveira,04/02/25 05:25 PM,06/17/25 10:39 PM,637214,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,aa306b9d-e7f3-472a-86a5-9dc38b748936
YES,,Queue: C_FAKE_CHAT,call,Isabella Araújo; Thomas Novaes,Bruna Ramos,06/05/25 10:25 PM,03/08/25 06:12 PM,640609,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,6cd44902-2f1f-4181-a8ae-ac669795795d
YES,,Queue: C_FAKE_WHATSAPP,call,Larissa Pires; Olivia Silva,Miguel da Mota,06/23/25 07:26 PM,09/07/25 10:36 PM,1849302,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,652a176a-f319-43cb-95eb-89a865a72b5f
YES,,Queue: C_FAKE_EMAIL,message,Sr. Diego Vieira; Maria Teixeira,Agatha Rezende,04/24/25 04:21 AM,08/14/25 01:15 PM,1915385,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,5167dd70-cef4-4789-bde9-0fd9956f769b
YES,,Queue: C_FAKE_WHATSAPP,email,Maria Alice Cavalcanti; Igor Mendes,Rocha,06/30/25 12:44 PM,03/01/25 03:28 AM,502016,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,9a6f5a60-f97a-455a-929d-85316f0fc08b
YES,,Queue: C_FAKE_WHATSAPP,call,Isis Gonçalves,Vieira S.A.,08/05/25 08:01 AM,05/24/25 10:39 AM,1178662,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,064e97f5-883e-44a9-bdf7-1fc7f5a7d23e
YES,,Queue: C_FAKE_EMAIL,call,Sr. Breno Gonçalves; Vitor Pires,Yago Nogueira,05/09/25 12:40 AM,07/07/25 12:27 PM,1579163,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,92581fd6-303f-42a5-952c-a2d18d2ae9c0
YES,,Queue: C_FAKE_EMAIL,call,Daniel Moraes; Isabel Carvalho,Maria Alice Pires,02/01/25 04:15 AM,02/14/25 07:57 AM,1652844,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,868c8cdd-4ef1-43c8-ba1c-6272d76d6de7
YES,,Queue: C_FAKE_WHATSAPP,message,Amanda Caldeira,Isabelly Barbosa,01/02/25 04:39 PM,08/23/25 08:44 AM,1765539,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,98285c33-450f-40b1-830b-3d762f02bf5d
YES,,Queue: C_FAKE_CHAT,call,Dra. Carolina Silveira; Maria Eduarda Rodrigues,Rezende,01/20/25 08:04 AM,09/01/25 07:01 AM,1649904,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,c621068e-0443-49a8-a47e-d76e3ba049a6
YES,,Queue: C_FAKE_CHAT,message,Nicolas da Paz; Cauã Cavalcanti,Mendes Alves S/A,09/08/25 12:08 AM,07/16/25 11:13 PM,420760,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,093fbebc-a024-4779-95ea-be9a64346e31
YES,,Queue: C_FAKE_EMAIL,email,Emilly da Cunha,Sophia Aragão,06/05/25 10:15 PM,09/07/25 06:23 PM,251397,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,fed6b3b6-2634-4184-9839-a47799c93a43
YES,,Queue: C_FAKE_CHAT,email,Davi Lucca Dias; Juan da Rocha,Aragão - ME,03/07/25 07:15 AM,01/17/25 06:02 AM,899428,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,7f9c0bc1-f3c5-4e77-884f-3c33037dea9d
YES,,Queue: C_FAKE_WHATSAPP,message,Catarina Aragão,Ferreira da Luz - ME,06/14/25 11:04 AM,02/23/25 10:34 PM,1815027,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,92ffeec1-ce0f-47af-b3a5-d2cb4272adf3
YES,,Queue: C_FAKE_WHATSAPP,call,Isabelly Duarte; Vitória Gomes,Martins - ME,02/05/25 05:42 PM,09/07/25 07:52 AM,1320057,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,641a6d82-4e19-4e19-86ef-5599c33c62ee
YES,,Queue: C_FAKE_EMAIL,message,Maria Vitória Moura,Nicole Sales,04/10/25 07:24 AM,01/20/25 07:14 AM,899829,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,e7394d6e-8af1-4c83-a163-d267b86995ca
YES,,Queue: C_FAKE_CHAT,message,Valentina da Rocha,Dr. Fernando Moura,03/27/25 12:00 AM,04/09/25 07:02 PM,1715263,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,47db2124-10ca-4429-b97c-5829548ef512
YES,,Queue: C_FAKE_WHATSAPP,message,Milena Pereira,Moraes,07/19/25 03:53 PM,03/19/25 03:20 AM,805322,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,4485e362-df61-466a-bf5e-abf2aa8fd309
YES,,Queue: C_FAKE_WHATSAPP,email,Catarina Gonçalves; Sarah Dias,Isabella Vieira,06/16/25 02:11 PM,09/02/25 03:50 PM,310121,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,d50624d6-6a9f-4613-9acc-0bfc28f724f6
YES,,Queue: C_FAKE_WHATSAPP,message,Clara Pinto; Fernanda Silveira,Sr. Davi Lucas Araújo,06/28/25 10:15 PM,07/03/25 02:27 PM,243274,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,012bdad5-7893-4d2d-8647-43c75d6b4e01
YES,,Queue: C_FAKE_CHAT,call,Maria Gonçalves,da Cruz Oliveira - EI,08/06/25 07:31 PM,03/26/25 08:02 PM,554064,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,40776c4a-a619-45de-9441-41d4a829c2ae
YES,,Queue: C_FAKE_EMAIL,email,Felipe Pinto; Olivia Mendes,Alícia Moraes,01/10/25 05:38 AM,04/29/25 04:24 PM,1125047,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,5c762bd6-0f40-4393-8cb9-c92d51b2530e
YES,,Queue: C_FAKE_CHAT,message,Srta. Maria Vitória da Luz,Nunes,06/29/25 11:57 PM,03/06/25 03:38 AM,1599703,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,0d174a20-0218-46a9-929e-8c00bb99da58
YES,,Queue: C_FAKE_EMAIL,call,Catarina Freitas; Vitor Hugo da Paz,Rezende - ME,03/30/25 06:22 AM,07/10/25 07:20 AM,285024,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,f8dc2be1-d833-4894-a452-260de830331b
YES,,Queue: C_FAKE_CHAT,message,Gabrielly Fogaça,Valentina Monteiro,09/02/25 05:38 AM,01/02/25 08:37 PM,655146,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,0750d866-ece5-4307-8fee-2edb3ddf5688
YES,,Queue: C_FAKE_WHATSAPP,email,Kaique Cunha; Dr. Carlos Eduardo Moraes,Renan Costela,09/05/25 12:11 AM,01/02/25 09:21 PM,801335,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,05edca30-57ef-461e-be11-ac4f4cc612f5
YES,,Queue: C_FAKE_CHAT,call,Carolina Castro,Emanuel Mendes,03/30/25 03:34 AM,01/26/25 03:19 AM,1796016,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,98bc6b45-76c8-43e0-a8aa-c4a523a724e7
YES,,Queue: C_FAKE_CHAT,message,Vitor Dias,Vitor Gabriel Rodrigues,08/29/25 10:55 PM,05/09/25 09:31 AM,499104,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,b8b78c4a-cc28-4fa0-9423-acc93026b66b
YES,,Queue: C_FAKE_EMAIL,email,Srta. Ana Sophia da Conceição; Rafael Moraes,Freitas S.A.,06/05/25 06:34 PM,05/20/25 12:31 AM,122036,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,d12e73a1-75f1-4fb8-a28a-11d12f45428a
YES,,Queue: C_FAKE_CHAT,email,Davi Lucas Vieira,Nicole Nascimento,03/13/25 03:20 AM,05/14/25 01:48 PM,1786272,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,8608da42-0d15-4670-b120-67d81c6b1e50
YES,,Queue: C_FAKE_CHAT,message,Dr. Enzo Gabriel Souza,Marcos Vinicius Monteiro,05/16/25 08:49 AM,04/24/25 02:48 PM,985591,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,42717ada-148b-419e-b45e-0a21579bd424
YES,,Queue: C_FAKE_EMAIL,message,Sophia Pinto,Otávio Cardoso,08/16/25 12:52 AM,04/01/25 03:47 AM,522342,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,7a04d8fc-1411-4760-9801-1cfb52fd641f
YES,,Queue: C_FAKE_EMAIL,call,Fernanda Monteiro,Dr. Vitor Gabriel das Neves,06/26/25 05:18 AM,01/13/25 03:16 AM,1022711,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,22be0d3b-6afa-4ea3-83ce-7118ec7e91c6
YES,,Queue: C_FAKE_WHATSAPP,email,Carolina Viana,Kaique Ramos,03/19/25 02:14 PM,04/07/25 02:24 AM,1909879,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,18709d0d-62a1-42f4-800b-c861713812b7
YES,,Queue: C_FAKE_EMAIL,email,Bryan Lopes; Isadora Pereira,Pereira Fernandes S/A,03/09/25 11:55 AM,06/14/25 06:54 PM,986801,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,86958649-41ee-4c23-8381-8bda075bfc90
YES,,Queue: C_FAKE_EMAIL,call,Luiz Gustavo Pires,da Cruz,01/06/25 11:34 AM,08/17/25 07:19 PM,343470,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,6c847a07-0f28-4fc1-aed3-252a9f16723f
YES,,Queue: C_FAKE_EMAIL,email,Daniela Cardoso,Larissa Duarte,01/08/25 08:04 PM,04/02/25 05:09 AM,1690264,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,5605dfb3-9903-463f-9e53-d154ec4643db
YES,,Queue: C_FAKE_EMAIL,email,Leandro Sales,Henrique Melo,01/13/25 02:47 PM,05/09/25 03:10 AM,786235,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,971593fb-d24e-487a-9d94-601bb89a3e7c
YES,,Queue: C_FAKE_CHAT,call,Bianca Costela; Rafaela Peixoto,Dias,02/08/25 07:40 PM,03/09/25 06:44 AM,188898,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,47c8195c-371e-4161-82b5-f675f3c7da4a
YES,,Queue: C_FAKE_EMAIL,message,Yago Souza,Lima - EI,05/14/25 03:46 PM,02/05/25 03:04 AM,317972,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,26fa1827-a674-4a3f-8ab0-47e0a8568d84
YES,,Queue: C_FAKE_EMAIL,call,Danilo Moura,Nunes Jesus Ltda.,01/18/25 10:35 PM,02/26/25 05:11 AM,724109,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,b8ec0c1d-c912-480e-acfa-f3c48d8fe74d
YES,,Queue: C_FAKE_EMAIL,call,Calebe Farias,Cauê Ribeiro,05/21/25 12:19 PM,05/25/25 02:46 AM,1667904,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,2f4f6761-7770-4cdc-a0eb-b712710a4cd6
YES,,Queue: C_FAKE_EMAIL,email,Mariana Campos; Theo Melo,Araújo,04/21/25 06:36 PM,09/02/25 04:00 AM,543445,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,15c7dc6e-e532-4380-b1af-6411423e25ce
YES,,Queue: C_FAKE_EMAIL,email,Rafaela da Paz; Fernanda Farias,Moura,03/29/25 09:22 AM,02/02/25 08:07 PM,804875,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,a7366835-af88-4619-89c3-32eee2f820df
YES,,Queue: C_FAKE_CHAT,message,Raul Rocha,Ana Vitória Cavalcanti,05/05/25 01:04 PM,01/07/25 03:15 AM,388766,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,95a4d81b-aeee-4e2c-a5a6-dcf86872b415
YES,,Queue: C_FAKE_EMAIL,message,Renan Rezende,Nogueira Mendes S/A,06/25/25 12:08 PM,03/24/25 11:10 PM,1911196,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,1c8e1029-825d-42b4-a966-b97edb73a0c0
YES,,Queue: C_FAKE_EMAIL,message,Bianca Cardoso,Santos - ME,03/30/25 06:35 PM,08/29/25 05:19 AM,1193340,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,97fcfb3a-1913-4417-a81f-843927d6b2e2
YES,,Queue: C_FAKE_EMAIL,call,Elisa Novaes,Ana Julia Martins,06/21/25 09:49 PM,03/26/25 02:20 PM,1073356,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,c72beda0-6f65-44bd-b5e3-f1d0adecfcd3
YES,,Queue: C_FAKE_WHATSAPP,email,Ana Sophia Araújo; Sr. Miguel Silva,Rodrigues,01/01/25 09:07 AM,06/21/25 04:23 PM,1104824,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,d9b69c3f-58a4-4e03-8ac1-a8f4a4ba67d7
YES,,Queue: C_FAKE_CHAT,email,Sarah Cardoso; Sr. Benício Fernandes,Lopes,01/20/25 08:27 PM,01/05/25 12:29 AM,1914201,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,01813f3f-2d75-4d4f-bcfa-2369cf11be94
YES,,Queue: C_FAKE_CHAT,message,Yago Nascimento,Dra. Elisa Sales,08/04/25 12:31 PM,08/27/25 12:48 AM,1551654,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,bea9a566-368a-4eaa-a315-fe9008c252d6
